Unnamed: 0,id_num,picture_num,race,Male,facial_hair,age,glasses,quality
282292_05M21.jpg,282292,5,B,1,,5,,GOOD
305288_00M17.jpg,305288,0,B,1,,1,,GOOD
278732_00M20.jpg,278732,0,B,1,,4,,GOOD
313615_00M22.jpg,313615,0,B,1,,6,,GOOD
285558_02M25.jpg,285558,2,W,1,,9,,GOOD
249984_00M24.jpg,249984,0,B,1,,8,,GOOD
233322_01M25.jpg,233322,1,B,1,,9,,GOOD
335375_02M21.jpg,335375,2,B,1,,5,,GOOD
330184_00M20.jpg,330184,0,W,1,,4,,GOOD
330798_03M25.jpg,330798,3,W,1,,9,,GOOD
347453_00M24.jpg,347453,0,B,1,,8,,GOOD
204299_01M25.jpg,204299,1,B,1,,9,,GOOD
330007_06M17.jpg,330007,6,B,1,,1,,GOOD
317374_04M17.jpg,317374,4,B,1,,1,,GOOD
275266_01F21.jpg,275266,1,B,-1,,5,,GOOD
321666_02M23.jpg,321666,2,B,1,,7,,GOOD
296426_00M18.jpg,296426,0,B,1,,2,,GOOD
241594_08M24.jpg,241594,8,B,1,,8,,GOOD
294928_01M19.jpg,294928,1,B,1,,3,,GOOD
236041_02M23.jpg,236041,2,B,1,,7,,GOOD
343539_00M19.jpg,343539,0,B,1,,3,,GOOD
337123_01F17.jpg,337123,1,B,-1,,1,,GOOD
264611_00M24.jpg,264611,0,B,1,,8,,GOOD
309361_05M18.jpg,309361,5,B,1,,2,,GOOD
321968_01M18.jpg,321968,1,B,1,,2,,GOOD
294555_01M19.jpg,294555,1,B,1,,3,,GOOD
329115_01M18.jpg,329115,1,B,1,,2,,GOOD
324632_00M16.jpg,324632,0,B,1,,0,,GOOD
307604_03M19.jpg,307604,3,B,1,,3,,GOOD
342878_00F25.jpg,342878,0,W,-1,,9,,GOOD
305975_01M19.jpg,305975,1,B,1,,3,,GOOD
209240_03M25.jpg,209240,3,B,1,,9,,GOOD
312492_00M18.jpg,312492,0,B,1,,2,,GOOD
307608_01M18.jpg,307608,1,B,1,,2,,GOOD
283044_04M23.jpg,283044,4,B,1,,7,,GOOD
286817_01F23.jpg,286817,1,B,-1,,7,,GOOD
333729_00M18.jpg,333729,0,W,1,,2,,GOOD
333583_03M20.jpg,333583,3,B,1,,4,,GOOD
231197_00M24.jpg,231197,0,A,1,,8,,GOOD
299549_01M18.jpg,299549,1,H,1,,2,,GOOD
335350_03M17.jpg,335350,3,W,1,,1,,GOOD
300581_00M18.jpg,300581,0,W,1,,2,,GOOD
314734_00M19.jpg,314734,0,B,1,,3,,GOOD
252741_01M23.jpg,252741,1,B,1,,7,,GOOD
326522_01M19.jpg,326522,1,B,1,,3,,GOOD
254415_00M23.jpg,254415,0,B,1,,7,,GOOD
332218_02M18.jpg,332218,2,B,1,,2,,GOOD
323438_03F21.jpg,323438,3,B,-1,,5,,GOOD
274164_00M21.jpg,274164,0,B,1,,5,,GOOD
297566_03M16.jpg,297566,3,B,1,,0,,GOOD
261735_02M22.jpg,261735,2,W,1,,6,,GOOD
331629_02M16.jpg,331629,2,B,1,,0,,GOOD
293190_00M20.jpg,293190,0,B,1,,4,,GOOD
241385_00M23.jpg,241385,0,B,1,,7,,GOOD
305723_02M21.jpg,305723,2,B,1,,5,,GOOD
327775_00M20.jpg,327775,0,H,1,,4,,GOOD
246921_00M23.jpg,246921,0,B,1,,7,,GOOD
308477_05M22.jpg,308477,5,B,1,,6,,GOOD
324824_01M21.jpg,324824,1,B,1,,5,,GOOD
287335_01M21.jpg,287335,1,B,1,,5,,GOOD
337426_02M16.jpg,337426,2,H,1,,0,,GOOD
288802_02F20.jpg,288802,2,B,-1,,4,,GOOD
291579_00M18.jpg,291579,0,W,1,,2,,GOOD
291585_01M20.jpg,291585,1,B,1,,4,,GOOD
310378_00M17.jpg,310378,0,B,1,,1,,GOOD
338665_02M18.jpg,338665,2,B,1,,2,,GOOD
313674_03M18.jpg,313674,3,W,1,,2,,GOOD
251730_00M22.jpg,251730,0,B,1,,6,,GOOD
301699_04M19.jpg,301699,4,B,1,,3,,GOOD
305531_03M21.jpg,305531,3,B,1,,5,,GOOD
286899_01M20.jpg,286899,1,B,1,,4,,GOOD
264304_01M21.jpg,264304,1,B,1,,5,,GOOD
234060_01M25.jpg,234060,1,B,1,,9,,GOOD
307723_01M18.jpg,307723,1,B,1,,2,,GOOD
331640_08M18.jpg,331640,8,B,1,,2,,GOOD
313694_03M19.jpg,313694,3,W,1,,3,,GOOD
309418_01M24.jpg,309418,1,B,1,,8,,GOOD
328455_02M18.jpg,328455,2,B,1,,2,,GOOD
259025_01F21.jpg,259025,1,B,-1,,5,,GOOD
264525_01M21.jpg,264525,1,B,1,,5,,GOOD
328855_01M22.jpg,328855,1,W,1,,6,,GOOD
300653_04M21.jpg,300653,4,B,1,,5,,GOOD
250210_00M24.jpg,250210,0,A,1,,8,,GOOD
325864_02F18.jpg,325864,2,B,-1,,2,,GOOD
315757_00M19.jpg,315757,0,B,1,,3,,GOOD
342656_01F24.jpg,342656,1,B,-1,,8,,GOOD
244163_00M24.jpg,244163,0,B,1,,8,,GOOD
330759_00M17.jpg,330759,0,B,1,,1,,GOOD
307779_02M18.jpg,307779,2,W,1,,2,,GOOD
216143_01M25.jpg,216143,1,B,1,,9,,GOOD
325787_00M17.jpg,325787,0,B,1,,1,,GOOD
323441_00M16.jpg,323441,0,B,1,,0,,GOOD
272594_01M21.jpg,272594,1,B,1,,5,,GOOD
322076_01M18.jpg,322076,1,W,1,,2,,GOOD
334348_08M22.jpg,334348,8,B,1,,6,,GOOD
238058_05M24.jpg,238058,5,B,1,,8,,GOOD
284327_02M21.jpg,284327,2,B,1,,5,,GOOD
295400_04M21.jpg,295400,4,B,1,,5,,GOOD
329223_02M20.jpg,329223,2,B,1,,4,,GOOD
295376_02F25.jpg,295376,2,W,-1,,9,,GOOD
268361_00M20.jpg,268361,0,B,1,,4,,GOOD
273936_00F21.jpg,273936,0,B,-1,,5,,GOOD
209706_00M25.jpg,209706,0,B,1,,9,,GOOD
260252_02M23.jpg,260252,2,B,1,,7,,GOOD
300022_00M18.jpg,300022,0,B,1,,2,,GOOD
322447_05M19.jpg,322447,5,B,1,,3,,GOOD
327695_01M20.jpg,327695,1,W,1,,4,,GOOD
321347_04M18.jpg,321347,4,B,1,,2,,GOOD
253528_03M23.jpg,253528,3,B,1,,7,,GOOD
279792_03M21.jpg,279792,3,W,1,,5,,GOOD
321159_09F20.jpg,321159,9,W,-1,,4,,GOOD
284337_01M24.jpg,284337,1,H,1,,8,,GOOD
311538_01M19.jpg,311538,1,B,1,,3,,GOOD
300189_03M19.jpg,300189,3,W,1,,3,,GOOD
297094_01M21.jpg,297094,1,B,1,,5,,GOOD
334206_00M16.jpg,334206,0,B,1,,0,,GOOD
328565_01M16.jpg,328565,1,B,1,,0,,GOOD
283913_01M20.jpg,283913,1,B,1,,4,,GOOD
294184_01M21.jpg,294184,1,B,1,,5,,GOOD
274284_02M24.jpg,274284,2,W,1,,8,,GOOD
309024_00M17.jpg,309024,0,B,1,,1,,GOOD
233002_06F24.jpg,233002,6,B,-1,,8,,GOOD
277602_03M22.jpg,277602,3,B,1,,6,,GOOD
346843_00M16.jpg,346843,0,B,1,,0,,GOOD
278236_01M20.jpg,278236,1,B,1,,4,,GOOD
243933_04M24.jpg,243933,4,B,1,,8,,GOOD
295794_00M22.jpg,295794,0,B,1,,6,,GOOD
288533_00M17.jpg,288533,0,W,1,,1,,GOOD
281763_00F23.jpg,281763,0,B,-1,,7,,GOOD
313050_03M25.jpg,313050,3,B,1,,9,,GOOD
325270_00M17.jpg,325270,0,B,1,,1,,GOOD
307689_02M19.jpg,307689,2,B,1,,3,,GOOD
345819_03M18.jpg,345819,3,B,1,,2,,GOOD
257779_04F23.jpg,257779,4,B,-1,,7,,GOOD
312900_00M23.jpg,312900,0,H,1,,7,,GOOD
322508_02F17.jpg,322508,2,B,-1,,1,,GOOD
251770_00M22.jpg,251770,0,W,1,,6,,GOOD
277384_02M22.jpg,277384,2,B,1,,6,,GOOD
218198_04M25.jpg,218198,4,B,1,,9,,GOOD
282731_00M22.jpg,282731,0,B,1,,6,,GOOD
218896_01M25.jpg,218896,1,B,1,,9,,GOOD
346847_02M18.jpg,346847,2,B,1,,2,,GOOD
289924_03M22.jpg,289924,3,H,1,,6,,GOOD
314450_05F23.jpg,314450,5,W,-1,,7,,GOOD
310153_01M19.jpg,310153,1,B,1,,3,,GOOD
315279_00M17.jpg,315279,0,B,1,,1,,GOOD
301504_02F24.jpg,301504,2,B,-1,,8,,GOOD
322447_03M18.jpg,322447,3,B,1,,2,,GOOD
308141_05F18.jpg,308141,5,B,-1,,2,,GOOD
327366_01F19.jpg,327366,1,B,-1,,3,,GOOD
319965_00F19.jpg,319965,0,B,-1,,3,,GOOD
265834_00M22.jpg,265834,0,B,1,,6,,GOOD
336341_00M19.jpg,336341,0,B,1,,3,,GOOD
235787_03M23.jpg,235787,3,B,1,,7,,GOOD
309349_05M19.jpg,309349,5,W,1,,3,,GOOD
279792_00M19.jpg,279792,0,W,1,,3,,GOOD
323357_11M19.jpg,323357,11,B,1,,3,,GOOD
295422_00M18.jpg,295422,0,B,1,,2,,GOOD
322539_01M16.jpg,322539,1,B,1,,0,,GOOD
280274_01M21.jpg,280274,1,B,1,,5,,GOOD
249312_02M25.jpg,249312,2,B,1,,9,,GOOD
245976_01M23.jpg,245976,1,B,1,,7,,GOOD
325682_01F16.jpg,325682,1,B,-1,,0,,GOOD
318197_00M16.jpg,318197,0,B,1,,0,,GOOD
328957_01F16.jpg,328957,1,B,-1,,0,,GOOD
319087_03M22.jpg,319087,3,B,1,,6,,GOOD
342326_03M16.jpg,342326,3,H,1,,0,,GOOD
296128_04M18.jpg,296128,4,B,1,,2,,GOOD
345819_01M18.jpg,345819,1,B,1,,2,,GOOD
306191_01M19.jpg,306191,1,B,1,,3,,GOOD
329758_00F18.jpg,329758,0,B,-1,,2,,GOOD
316666_00M17.jpg,316666,0,B,1,,1,,GOOD
264525_07M20.jpg,264525,7,B,1,,4,,GOOD
307685_04M21.jpg,307685,4,B,1,,5,,GOOD
322184_02M19.jpg,322184,2,W,1,,3,,GOOD
324951_00F24.jpg,324951,0,W,-1,,8,,GOOD
335226_00M21.jpg,335226,0,H,1,,5,,GOOD
320438_00M17.jpg,320438,0,B,1,,1,,GOOD
301619_00F19.jpg,301619,0,B,-1,,3,,GOOD
244456_01M24.jpg,244456,1,B,1,,8,,GOOD
312150_00M23.jpg,312150,0,B,1,,7,,GOOD
308025_02F21.jpg,308025,2,B,-1,,5,,GOOD
210375_03M25.jpg,210375,3,B,1,,9,,GOOD
230619_00M23.jpg,230619,0,B,1,,7,,GOOD
289837_03M20.jpg,289837,3,B,1,,4,,GOOD
299395_01F17.jpg,299395,1,B,-1,,1,,GOOD
290202_09M21.jpg,290202,9,B,1,,5,,GOOD
335302_00M16.jpg,335302,0,W,1,,0,,GOOD
227142_01M25.jpg,227142,1,B,1,,9,,GOOD
322851_00M18.jpg,322851,0,B,1,,2,,GOOD
333635_01M16.jpg,333635,1,B,1,,0,,GOOD
318390_02M18.jpg,318390,2,B,1,,2,,GOOD
324924_02M19.jpg,324924,2,A,1,,3,,GOOD
230712_02M25.jpg,230712,2,B,1,,9,,GOOD
295277_00M19.jpg,295277,0,B,1,,3,,GOOD
344731_02M16.jpg,344731,2,B,1,,0,,GOOD
330691_09M24.jpg,330691,9,B,1,,8,,GOOD
299261_01F19.jpg,299261,1,B,-1,,3,,GOOD
249398_01M24.jpg,249398,1,W,1,,8,,GOOD
290639_00M19.jpg,290639,0,W,1,,3,,GOOD
261735_00M22.jpg,261735,0,W,1,,6,,GOOD
270716_00M20.jpg,270716,0,B,1,,4,,GOOD
339047_03M16.jpg,339047,3,B,1,,0,,GOOD
326658_00M19.jpg,326658,0,B,1,,3,,GOOD
283799_00M20.jpg,283799,0,B,1,,4,,GOOD
338937_01M18.jpg,338937,1,B,1,,2,,GOOD
226641_00F24.jpg,226641,0,B,-1,,8,,GOOD
303184_01M19.jpg,303184,1,W,1,,3,,GOOD
308477_04M22.jpg,308477,4,B,1,,6,,GOOD
281873_08M22.jpg,281873,8,B,1,,6,,GOOD
282424_06M22.jpg,282424,6,B,1,,6,,GOOD
331905_03M20.jpg,331905,3,W,1,,4,,GOOD
260908_03M19.jpg,260908,3,B,1,,3,,GOOD
326810_03M18.jpg,326810,3,B,1,,2,,GOOD
248264_01M24.jpg,248264,1,W,1,,8,,GOOD
310378_13M19.jpg,310378,13,B,1,,3,,GOOD
273696_01M20.jpg,273696,1,B,1,,4,,GOOD
265724_02F20.jpg,265724,2,B,-1,,4,,GOOD
289754_15M20.jpg,289754,15,W,1,,4,,GOOD
265888_03M21.jpg,265888,3,B,1,,5,,GOOD
318115_00M22.jpg,318115,0,H,1,,6,,GOOD
218198_01M24.jpg,218198,1,B,1,,8,,GOOD
330716_00F16.jpg,330716,0,B,-1,,0,,GOOD
258856_03M25.jpg,258856,3,B,1,,9,,GOOD
269542_10M22.jpg,269542,10,B,1,,6,,GOOD
316644_00M18.jpg,316644,0,B,1,,2,,GOOD
280320_01M19.jpg,280320,1,B,1,,3,,GOOD
301572_02M19.jpg,301572,2,B,1,,3,,GOOD
337165_02M18.jpg,337165,2,B,1,,2,,GOOD
300242_08M19.jpg,300242,8,B,1,,3,,GOOD
314479_03M18.jpg,314479,3,H,1,,2,,GOOD
332429_00M17.jpg,332429,0,B,1,,1,,GOOD
337258_00M20.jpg,337258,0,B,1,,4,,GOOD
245970_01F23.jpg,245970,1,W,-1,,7,,GOOD
329053_01M16.jpg,329053,1,B,1,,0,,GOOD
288154_04M20.jpg,288154,4,B,1,,4,,GOOD
324542_02M17.jpg,324542,2,B,1,,1,,GOOD
335448_02F18.jpg,335448,2,B,-1,,2,,GOOD
278493_00M22.jpg,278493,0,B,1,,6,,GOOD
283400_01F20.jpg,283400,1,B,-1,,4,,GOOD
254232_06M23.jpg,254232,6,B,1,,7,,GOOD
234678_02M22.jpg,234678,2,B,1,,6,,GOOD
313263_00M16.jpg,313263,0,B,1,,0,,GOOD
212528_05M25.jpg,212528,5,W,1,,9,,GOOD
332417_02M19.jpg,332417,2,B,1,,3,,GOOD
242882_06M23.jpg,242882,6,B,1,,7,,GOOD
284700_00M20.jpg,284700,0,B,1,,4,,GOOD
330109_02M17.jpg,330109,2,B,1,,1,,GOOD
224646_06M25.jpg,224646,6,B,1,,9,,GOOD
335959_02F20.jpg,335959,2,W,-1,,4,,GOOD
274438_03M21.jpg,274438,3,B,1,,5,,GOOD
245379_00M24.jpg,245379,0,W,1,,8,,GOOD
297566_02M16.jpg,297566,2,B,1,,0,,GOOD
267556_01M21.jpg,267556,1,B,1,,5,,GOOD
215079_01M25.jpg,215079,1,W,1,,9,,GOOD
341186_00M18.jpg,341186,0,B,1,,2,,GOOD
325470_01M25.jpg,325470,1,H,1,,9,,GOOD
272472_02M24.jpg,272472,2,B,1,,8,,GOOD
296295_07M19.jpg,296295,7,B,1,,3,,GOOD
337699_02M21.jpg,337699,2,B,1,,5,,GOOD
239032_04M24.jpg,239032,4,B,1,,8,,GOOD
275972_01M21.jpg,275972,1,B,1,,5,,GOOD
324632_03M16.jpg,324632,3,B,1,,0,,GOOD
293160_00M19.jpg,293160,0,B,1,,3,,GOOD
337737_00M20.jpg,337737,0,W,1,,4,,GOOD
316961_02M18.jpg,316961,2,B,1,,2,,GOOD
317614_01M18.jpg,317614,1,B,1,,2,,GOOD
310222_01M17.jpg,310222,1,B,1,,1,,GOOD
341580_01M16.jpg,341580,1,B,1,,0,,GOOD
313306_05M23.jpg,313306,5,B,1,,7,,GOOD
316300_02M18.jpg,316300,2,B,1,,2,,GOOD
308616_01M19.jpg,308616,1,B,1,,3,,GOOD
322995_02M21.jpg,322995,2,H,1,,5,,GOOD
339007_00F17.jpg,339007,0,B,-1,,1,,GOOD
322842_01M17.jpg,322842,1,H,1,,1,,GOOD
334602_00M18.jpg,334602,0,B,1,,2,,GOOD
333690_06F22.jpg,333690,6,W,-1,,6,,GOOD
291387_00M18.jpg,291387,0,B,1,,2,,GOOD
289198_02M22.jpg,289198,2,B,1,,6,,GOOD
314450_02F23.jpg,314450,2,W,-1,,7,,GOOD
229227_01M25.jpg,229227,1,B,1,,9,,GOOD
323393_00M24.jpg,323393,0,H,1,,8,,GOOD
330075_04M19.jpg,330075,4,B,1,,3,,GOOD
331629_03M17.jpg,331629,3,B,1,,1,,GOOD
253528_02M22.jpg,253528,2,B,1,,6,,GOOD
323615_01M18.jpg,323615,1,W,1,,2,,GOOD
248411_06M23.jpg,248411,6,B,1,,7,,GOOD
314095_00M21.jpg,314095,0,W,1,,5,,GOOD
287708_01M19.jpg,287708,1,B,1,,3,,GOOD
337913_00F21.jpg,337913,0,B,-1,,5,,GOOD
314149_02M18.jpg,314149,2,H,1,,2,,GOOD
326874_01F19.jpg,326874,1,B,-1,,3,,GOOD
319186_07M18.jpg,319186,7,B,1,,2,,GOOD
275746_04F24.jpg,275746,4,W,-1,,8,,GOOD
275630_02M25.jpg,275630,2,B,1,,9,,GOOD
229631_02M24.jpg,229631,2,B,1,,8,,GOOD
327756_01F22.jpg,327756,1,B,-1,,6,,GOOD
271949_02M22.jpg,271949,2,B,1,,6,,GOOD
311753_03M17.jpg,311753,3,B,1,,1,,GOOD
280436_02M22.jpg,280436,2,B,1,,6,,GOOD
288685_02M21.jpg,288685,2,B,1,,5,,GOOD
223784_02M25.jpg,223784,2,B,1,,9,,GOOD
327369_01F16.jpg,327369,1,B,-1,,0,,GOOD
314695_00F22.jpg,314695,0,W,-1,,6,,GOOD
315403_01M17.jpg,315403,1,W,1,,1,,GOOD
248675_04M25.jpg,248675,4,B,1,,9,,GOOD
308447_00M17.jpg,308447,0,B,1,,1,,GOOD
323072_01M17.jpg,323072,1,B,1,,1,,GOOD
323498_07M18.jpg,323498,7,B,1,,2,,GOOD
299619_00F18.jpg,299619,0,B,-1,,2,,GOOD
277559_00M21.jpg,277559,0,W,1,,5,,GOOD
222051_00M24.jpg,222051,0,B,1,,8,,GOOD
328997_01M17.jpg,328997,1,B,1,,1,,GOOD
273970_02F24.jpg,273970,2,B,-1,,8,,GOOD
311003_04M19.jpg,311003,4,A,1,,3,,GOOD
287358_00M19.jpg,287358,0,W,1,,3,,GOOD
327496_02M18.jpg,327496,2,B,1,,2,,GOOD
311548_05M20.jpg,311548,5,B,1,,4,,GOOD
293908_02M20.jpg,293908,2,W,1,,4,,GOOD
286125_02M20.jpg,286125,2,B,1,,4,,GOOD
272814_04M23.jpg,272814,4,B,1,,7,,GOOD
310054_02M21.jpg,310054,2,B,1,,5,,GOOD
242562_01M24.jpg,242562,1,B,1,,8,,GOOD
313576_00M18.jpg,313576,0,B,1,,2,,GOOD
273546_02M24.jpg,273546,2,B,1,,8,,GOOD
262928_12M23.jpg,262928,12,B,1,,7,,GOOD
282408_03F19.jpg,282408,3,B,-1,,3,,GOOD
287228_02M19.jpg,287228,2,B,1,,3,,GOOD
336967_02M18.jpg,336967,2,B,1,,2,,GOOD
331607_00M16.jpg,331607,0,B,1,,0,,GOOD
226128_02M24.jpg,226128,2,B,1,,8,,GOOD
277131_00M22.jpg,277131,0,B,1,,6,,GOOD
248021_01M24.jpg,248021,1,B,1,,8,,GOOD
299460_00M19.jpg,299460,0,B,1,,3,,GOOD
283610_02M24.jpg,283610,2,B,1,,8,,GOOD
273247_00M19.jpg,273247,0,B,1,,3,,GOOD
243791_02M25.jpg,243791,2,B,1,,9,,GOOD
231050_00M22.jpg,231050,0,B,1,,6,,GOOD
284621_02M23.jpg,284621,2,W,1,,7,,GOOD
335130_00M23.jpg,335130,0,W,1,,7,,GOOD
256035_00M23.jpg,256035,0,B,1,,7,,GOOD
338665_00M18.jpg,338665,0,B,1,,2,,GOOD
210123_03M25.jpg,210123,3,B,1,,9,,GOOD
338874_00M18.jpg,338874,0,W,1,,2,,GOOD
301755_01M22.jpg,301755,1,B,1,,6,,GOOD
317088_01M21.jpg,317088,1,B,1,,5,,GOOD
252900_00M22.jpg,252900,0,W,1,,6,,GOOD
298025_02M22.jpg,298025,2,B,1,,6,,GOOD
326303_06M17.jpg,326303,6,B,1,,1,,GOOD
324985_01M16.jpg,324985,1,B,1,,0,,GOOD
310081_01M17.jpg,310081,1,B,1,,1,,GOOD
249149_00F24.jpg,249149,0,B,-1,,8,,GOOD
311003_02M17.jpg,311003,2,A,1,,1,,GOOD
343236_00M16.jpg,343236,0,B,1,,0,,GOOD
244645_03M25.jpg,244645,3,B,1,,9,,GOOD
270058_00M20.jpg,270058,0,B,1,,4,,GOOD
329455_00M16.jpg,329455,0,B,1,,0,,GOOD
344918_00M17.jpg,344918,0,B,1,,1,,GOOD
344279_02M18.jpg,344279,2,B,1,,2,,GOOD
262410_02M20.jpg,262410,2,B,1,,4,,GOOD
320705_02M23.jpg,320705,2,H,1,,7,,GOOD
260281_00F21.jpg,260281,0,B,-1,,5,,GOOD
313915_00M20.jpg,313915,0,B,1,,4,,GOOD
235782_02M22.jpg,235782,2,B,1,,6,,GOOD
316046_03M18.jpg,316046,3,B,1,,2,,GOOD
323414_02M18.jpg,323414,2,B,1,,2,,GOOD
274884_04M22.jpg,274884,4,B,1,,6,,GOOD
321916_02M19.jpg,321916,2,B,1,,3,,GOOD
295606_02M18.jpg,295606,2,B,1,,2,,GOOD
259253_00M23.jpg,259253,0,B,1,,7,,GOOD
294658_03F25.jpg,294658,3,W,-1,,9,,GOOD
323408_02M18.jpg,323408,2,B,1,,2,,GOOD
279602_01M21.jpg,279602,1,B,1,,5,,GOOD
302037_02M17.jpg,302037,2,B,1,,1,,GOOD
283032_02M22.jpg,283032,2,B,1,,6,,GOOD
297019_00M20.jpg,297019,0,B,1,,4,,GOOD
290229_00M20.jpg,290229,0,B,1,,4,,GOOD
297338_03M20.jpg,297338,3,B,1,,4,,GOOD
335253_02M24.jpg,335253,2,H,1,,8,,GOOD
217206_02M25.jpg,217206,2,B,1,,9,,GOOD
258940_04M22.jpg,258940,4,B,1,,6,,GOOD
326393_00M18.jpg,326393,0,W,1,,2,,GOOD
324278_01M17.jpg,324278,1,B,1,,1,,GOOD
317535_06M20.jpg,317535,6,H,1,,4,,GOOD
338578_01F21.jpg,338578,1,W,-1,,5,,GOOD
325549_01M17.jpg,325549,1,B,1,,1,,GOOD
286654_04M21.jpg,286654,4,B,1,,5,,GOOD
301446_01M19.jpg,301446,1,B,1,,3,,GOOD
243071_00M23.jpg,243071,0,A,1,,7,,GOOD
304733_02M18.jpg,304733,2,B,1,,2,,GOOD
320184_00M22.jpg,320184,0,H,1,,6,,GOOD
340850_00M16.jpg,340850,0,B,1,,0,,GOOD
341581_01M18.jpg,341581,1,B,1,,2,,GOOD
341983_04F21.jpg,341983,4,W,-1,,5,,GOOD
224224_01M24.jpg,224224,1,B,1,,8,,GOOD
298025_00M22.jpg,298025,0,B,1,,6,,GOOD
327384_02M22.jpg,327384,2,B,1,,6,,GOOD
277299_03M21.jpg,277299,3,W,1,,5,,GOOD
319380_00M16.jpg,319380,0,B,1,,0,,GOOD
343537_02M17.jpg,343537,2,B,1,,1,,GOOD
285459_03M20.jpg,285459,3,B,1,,4,,GOOD
274950_04M21.jpg,274950,4,B,1,,5,,GOOD
323685_01F17.jpg,323685,1,B,-1,,1,,GOOD
261961_02M21.jpg,261961,2,W,1,,5,,GOOD
323453_04M18.jpg,323453,4,B,1,,2,,GOOD
322751_00M16.jpg,322751,0,W,1,,0,,GOOD
325549_04M17.jpg,325549,4,B,1,,1,,GOOD
263120_16M23.jpg,263120,16,B,1,,7,,GOOD
267471_01M21.jpg,267471,1,B,1,,5,,GOOD
345100_01F18.jpg,345100,1,B,-1,,2,,GOOD
308802_03M19.jpg,308802,3,B,1,,3,,GOOD
329765_00F22.jpg,329765,0,W,-1,,6,,GOOD
216396_03M25.jpg,216396,3,B,1,,9,,GOOD
314567_00M18.jpg,314567,0,H,1,,2,,GOOD
302418_01M24.jpg,302418,1,B,1,,8,,GOOD
287172_02M20.jpg,287172,2,B,1,,4,,GOOD
248411_05M23.jpg,248411,5,B,1,,7,,GOOD
239150_03M23.jpg,239150,3,B,1,,7,,GOOD
216565_00M25.jpg,216565,0,B,1,,9,,GOOD
256813_01M22.jpg,256813,1,B,1,,6,,GOOD
324003_00F25.jpg,324003,0,B,-1,,9,,GOOD
215728_03M25.jpg,215728,3,B,1,,9,,GOOD
269627_04M23.jpg,269627,4,B,1,,7,,GOOD
343165_01M17.jpg,343165,1,B,1,,1,,GOOD
318440_04M19.jpg,318440,4,B,1,,3,,GOOD
283329_02M21.jpg,283329,2,B,1,,5,,GOOD
312374_04M20.jpg,312374,4,B,1,,4,,GOOD
298025_03M22.jpg,298025,3,B,1,,6,,GOOD
346896_01F24.jpg,346896,1,B,-1,,8,,GOOD
339047_00M16.jpg,339047,0,B,1,,0,,GOOD
324838_10M17.jpg,324838,10,B,1,,1,,GOOD
245068_02M24.jpg,245068,2,H,1,,8,,GOOD
230999_07M25.jpg,230999,7,B,1,,9,,GOOD
280320_03M21.jpg,280320,3,B,1,,5,,GOOD
341144_00M18.jpg,341144,0,B,1,,2,,GOOD
323615_00M18.jpg,323615,0,W,1,,2,,GOOD
275206_02M21.jpg,275206,2,B,1,,5,,GOOD
336650_02M16.jpg,336650,2,B,1,,0,,GOOD
247033_00F23.jpg,247033,0,B,-1,,7,,GOOD
291267_04M25.jpg,291267,4,B,1,,9,,GOOD
264304_06M22.jpg,264304,6,B,1,,6,,GOOD
248037_01M21.jpg,248037,1,B,1,,5,,GOOD
264304_07M23.jpg,264304,7,B,1,,7,,GOOD
277620_05F21.jpg,277620,5,B,-1,,5,,GOOD
249987_00M23.jpg,249987,0,B,1,,7,,GOOD
333849_01M17.jpg,333849,1,H,1,,1,,GOOD
292975_02M25.jpg,292975,2,B,1,,9,,GOOD
330013_03M19.jpg,330013,3,B,1,,3,,GOOD
320445_02M17.jpg,320445,2,W,1,,1,,GOOD
254167_06M23.jpg,254167,6,B,1,,7,,GOOD
308299_04M21.jpg,308299,4,B,1,,5,,GOOD
244792_01M24.jpg,244792,1,W,1,,8,,GOOD
284531_04M22.jpg,284531,4,B,1,,6,,GOOD
288302_00M22.jpg,288302,0,W,1,,6,,GOOD
322661_01M21.jpg,322661,1,A,1,,5,,GOOD
323985_03M17.jpg,323985,3,B,1,,1,,GOOD
340588_00M18.jpg,340588,0,W,1,,2,,GOOD
316974_03M20.jpg,316974,3,B,1,,4,,GOOD
323375_05M17.jpg,323375,5,B,1,,1,,GOOD
284489_01M21.jpg,284489,1,B,1,,5,,GOOD
264304_10M23.jpg,264304,10,B,1,,7,,GOOD
316572_00M20.jpg,316572,0,B,1,,4,,GOOD
295151_03M20.jpg,295151,3,B,1,,4,,GOOD
335810_01M17.jpg,335810,1,B,1,,1,,GOOD
327375_01M25.jpg,327375,1,B,1,,9,,GOOD
281929_04M20.jpg,281929,4,B,1,,4,,GOOD
232396_04M25.jpg,232396,4,B,1,,9,,GOOD
283152_00M19.jpg,283152,0,B,1,,3,,GOOD
246261_06M23.jpg,246261,6,B,1,,7,,GOOD
284495_04M22.jpg,284495,4,B,1,,6,,GOOD
292485_02M18.jpg,292485,2,B,1,,2,,GOOD
335635_00M21.jpg,335635,0,W,1,,5,,GOOD
276155_03M23.jpg,276155,3,B,1,,7,,GOOD
309574_00F18.jpg,309574,0,B,-1,,2,,GOOD
316526_02F24.jpg,316526,2,W,-1,,8,,GOOD
317982_01F20.jpg,317982,1,B,-1,,4,,GOOD
286071_00M20.jpg,286071,0,H,1,,4,,GOOD
292320_01M19.jpg,292320,1,B,1,,3,,GOOD
302319_03M18.jpg,302319,3,B,1,,2,,GOOD
